id,username,created_at,lng,lat,text
1517465694492897282,kangamooplay,Fri Apr 22 11:29:49 +0000 2022,-115.1319961,36.07139224,✨KIDS Come PLAY INDOORS!✨ Follow us #kangamooplay ▪️Kangamoo Indoor Playground 1525 E. Sunset Rd ▪️ Socks for adult… https://t.co/g5wXpAz3DV
1517465738176573441,everyEarthquake,Fri Apr 22 11:29:59 +0000 2022,-122.8018341,38.8223343,"USGS reports a M1.44 earthquake, 6km NW of The Geysers, CA on 4/22/22 @ 11:26:55 UTC https://t.co/BTqGbPujuE #earthquake"
1517465741955518464,dylanbrody,Fri Apr 22 11:30:00 +0000 2022,-118.4119065,34.0207895,I firmly believe in and support the exploration of personal belief systems as a route toward self-healing! What ene… https://t.co/hf2xKSC5ln
1517465757810147328,raist761,Fri Apr 22 11:30:04 +0000 2022,-111.2978705,47.493836,"@adrianachechik Heart, hope, spirit, soul.  You name it, it's gone."
1517465794141061121,wsdot_tacoma,Fri Apr 22 11:30:13 +0000 2022,-122.6216,47.8584,"SR 104 Hood Canal Bridge closure to vehicles is scheduled at approx. 5:30 am on 4/22/22, expect up to a 60-minute delay."
1517465797328744448,BTSSTUDIOS_LA,Fri Apr 22 11:30:13 +0000 2022,-118.4119065,34.0207895,"TWO owners of this #nft #MoviePoster thus far, thank you #actor @VictorBoneva and #musician @Eminem for the suppor… https://t.co/IEPlNzWpae"
1517465803418861569,GradolfTeresa,Fri Apr 22 11:30:15 +0000 2022,-122.791854,45.424870999999996,"Watch Air Force One arrive, depart from Portland airport | https://t.co/dMZjww8OE5 https://t.co/up4oYfQdfa andrews… https://t.co/L2xLwCvi60"
1517465812776357890,Murphh93,Fri Apr 22 11:30:17 +0000 2022,-121.3496435,38.6867945,@AvishThaMonster Bro… I’m sick… -3.5 they come back from 24 and win by 3…. FUCK ME
1517465818342182912,aloofloofredux,Fri Apr 22 11:30:18 +0000 2022,-122.3306025,47.614817,My brain actually secretes amphetamines involuntarily. Also I have bipolar 1 😏
1517465852710293504,HalasPete,Fri Apr 22 11:30:27 +0000 2022,-115.135165,36.0609645,@HooaFury I am a descendant of the Mongol invasion. We're not that different.
1517465867088535552,Shift1Solutions,Fri Apr 22 11:30:30 +0000 2022,-111.926,33.4931,"“Crisis doesn’t ruin you, it just reveals what was already broken.” @shift1solutions @shift1properties @ Scottsdale… https://t.co/8tlXuLLEE6"
1517465872209952768,TerrellTilford,Fri Apr 22 11:30:31 +0000 2022,-118.36045,34.03221,Maddluvv to the good brother @carmeloanthony….Thank you for seeing the vision and seizing the mission….This is… https://t.co/VpuwKaOyjh
1517465892967178240,RENEEWEATHERS2,Fri Apr 22 11:30:36 +0000 2022,-115.23443549999999,36.0188045,@RosannaPhillip @michelle_spenc @kitchen5203 @TimLee57 @TaraTisch @erin_hartigan4 @good_jarvis4 @PegLulu2… https://t.co/jTchMYfrRG
1517465907861213184,lindasue0818,Fri Apr 22 11:30:40 +0000 2022,-122.113371,37.697062,@TheRickWilson People's attention span it seems is short af.
1517465908490346497,CalDisasters,Fri Apr 22 11:30:40 +0000 2022,-119.30660750000001,37.2691755,A most worthwhile synopsis to date of #RussoUkrainianWar and #Russian changes in objectives and challenged moving f… https://t.co/GXTPecPjo8
1517465925871562753,ChargersMomma,Fri Apr 22 11:30:44 +0000 2022,-111.8998045,40.706168,@TheJkLolRevenge @chargers Happily 😁💙🙄
1517465930174918656,toddweberguitar,Fri Apr 22 11:30:45 +0000 2022,-121.31872200000001,38.641305,This is EXACTLY it. There’s a generation that’s addicted to outrage. It’s their high. https://t.co/Dx3CTmIDTx
